id,modelId,benchmarkId,sourceId,score,scoreUnit,provenance,se,nItems,kSamples,benchmarkVersion,graderVersion,evaluationRunId,lineageId,originProvenance,hostSource,protocolId,versionInferred,metadataIncomplete,xCorrect,kTrials,perTaskCounts,uncertaintyType,uncertaintyValue,uncertaintyUnit,nRuns,runValues,costPerTask,latencyS,config,configHash,observationKey,harness,harnessClass,effortTier,toolPolicy,observedOn,url,metadata,supersededBy,createdAt
9f6e5edf-158c-4f70-9023-2e2d7cf04ac9,gemini-3.5-flash-lite,lmarena-text-style-controlled,lmarena,1456.9255,elo,independent,2.6564395,22122,,,,text_style_control:2026-09-02,lmarena:51530e9156682ea23dfa7ef0aaad17bf132e651ae8ff86b4848d383c36cf8733,,lmarena,,false,true,,,,ci95,"[1451.7189465762249,1462.1321896807979]",source,,,,,"{""arena_model"":""gemini-3.5-flash-lite""}",5404b3a6cb5b381d728ac5fdb5f58a0f0491ad1f0c1464d45d823e23f131f842,b687f65c8b5d4a76a7d5cd9d57936f9cf824c37c4c99b80108758c23f9153ef3,,,,,2026-09-02,https://arena.ai/leaderboard/text/overall,"{""rank"":57,""organization"":""Google"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""lmarena""},""arena_model_key"":""gemini-3.5-flash-lite"",""arena_release_type"":null,""uncertainty_method"":""SE derived from exact native 95% rating endpoints, width / (2 * 1.96)"",""arena_snapshot_cutoff"":""2026-09-02T21:00:00.000Z"",""arena_snapshot_sha256"":""01ac4a6fa6eabca237c0dc10c47fd992ba6e1bdb1bd522995ebdfe3f1317dc07"",""uncertainty_method_url"":""https://arena.ai/blog/arena-rank"",""arena_snapshot_model_count"":400,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://arena.ai/leaderboard/text/overall""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-06T08:53:19.839Z
8559b834-79e5-429c-9648-32f99a514421,gpt-5.2,lmarena-text-style-controlled,lmarena,1437.8445,elo,independent,1.8513991,47560,,,,text_style_control:2026-09-02,lmarena:803e20b9acb387743d255424f968cb7b4ded38217cba8a57d0bad826a3874e99,,lmarena,,false,true,,,,ci95,"[1434.215745247391,1441.4732295151964]",source,,,,,"{""arena_model"":""gpt-5.2-high"",""reasoning_effort"":""high""}",1fa9a6dfe8c1fb51040318a2e247a3b6fb524459f0c14f6cbad56d6aa7de8ab2,76608f898899949258c60e1077ebf5845a47ba687dd67696e8a0dfcaf33dcd15,,,high,,2026-09-02,https://arena.ai/leaderboard/text/overall,"{""rank"":87,""organization"":""OpenAI"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""lmarena""},""arena_model_key"":""gpt-5.2-high"",""arena_release_type"":null,""uncertainty_method"":""SE derived from exact native 95% rating endpoints, width / (2 * 1.96)"",""arena_snapshot_cutoff"":""2026-09-02T21:00:00.000Z"",""arena_snapshot_sha256"":""01ac4a6fa6eabca237c0dc10c47fd992ba6e1bdb1bd522995ebdfe3f1317dc07"",""uncertainty_method_url"":""https://arena.ai/blog/arena-rank"",""arena_snapshot_model_count"":400,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://arena.ai/leaderboard/text/overall""],""applied_fields"":[],""effort_rule_id"":""lmarena-explicit-model-effort-suffix"",""protocol_status"":""missing""}}",,2026-09-06T08:53:19.839Z
15553152-bff1-4a21-aea8-92e25bf87bce,gpt-5.1,arc-agi-2-semi-private,arcprize,6.5,percent,independent,,120,,,,,,,,,false,true,,,,,,,,,,,"{""reasoning_effort"":""medium"",""cost_per_task_usd"":0.421}",b34691f326f8590b2a41a3575dfd069dbaba37e06063bba7b6e0953d889aeb1e,7899388b6464631d3f7b98b57a92cdeee5df1ec02557e5bf4b548b7a33bb013c,,,medium,,2026-09-04,https://arcprize.org/leaderboard,"{""notes"":""Score and cost per task as shown on the ARC Prize Verified leaderboard; page has no per-row date, so retrieval date used."",""manual_file"":""manual/results/arcprize.yaml"",""sample_only"":false,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://arcprize.org/leaderboard""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-04T18:50:05.813Z
5b5caaca-6ab5-4df2-a909-577119662dd2,claude-opus-4.6,gpqa-diamond,epoch,0.8876263,fraction,independent,0.019363219,,,diamond-198,,eB9e2mtd5nRwqdFyLEsz6k,epoch:eB9e2mtd5nRwqdFyLEsz6k,independent,epoch,,false,true,,,,se,0.019363218328924313,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.0.4"",""aci_fit_eligible"":false,""epoch_model_version"":""claude-opus-4-6_64K"",""aci_exclusion_reason"":""Display-only native GPQA accuracy; benchmark remains watchlist and native task revisions/repeated sampling are not admitted as one fitted condition.""}",7cdf917cf875d1ee227494e2b521f1936a0201eff667d950b6e32d04bc524411,fb4049efb7b039cdb718ed43f69140709ac0220586abef8c2a8b55fc57037a03,Epoch GPQA Diamond task 1.0.4,common,,none,2026-02-06,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact model configuration and native task revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FeB9e2mtd5nRwqdFyLEsz6k.eval"",""started_at"":""2026-02-06T02:17:05.633Z"",""epoch_run_id"":""eB9e2mtd5nRwqdFyLEsz6k"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""raw native mean accuracy, not ECI chance-normalized performance"",""source_model_name"":""Claude Opus 4.6 (64k thinking)"",""reported_standard_error"":0.019363218328924313,""exact_native_task_version"":""1.0.4"",""native_model_release_date"":""2026-02-05"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""},""evaluated_question_count_provided"":false}",,2026-09-05T17:44:52.717Z
e1a7f3a1-dba8-4c8e-bd24-e807c52282fc,claude-opus-4.7,tau3-bench-banking,taubench,40.206184,percent,independent,,97,,tau3,tau2-bench 1.0.1,claude-opus-4-7_sierra_2026-05-05,taubench:claude-opus-4-7_sierra_2026-05-05:banking_knowledge:grader-1.0.1,independent,taubench,,false,true,,4,,,,,4,,,,"{""domain"":""banking_knowledge"",""user_simulator"":""gpt-5.2"",""reasoning_effort"":""max"",""retrieval_config"":""alltools""}",f64096e4d3815fb59e0d61bdbb239cac4388c02dd79b2c423dd9f4c30b8f170a,0496200d05eafebf8d270985775e3d0b02fbaf92372af873b559ff3f252532ae,tau2-bench,common,max,banking-tools-and-retrieval,2026-09-05,https://sierra-tau-bench-public.s3.us-west-2.amazonaws.com/submissions/claude-opus-4-7_sierra_2026-05-05/submission.json,"{""notes"":""Full source submission precision. July-15 2026 grader v1.0.1 fixes regrade older runs; earlier grader results not equivalent. Retrieval protocols retained independently."",""pass_2"":31.099656357388323,""pass_3"":27.061855670103093,""pass_4"":24.742268041237114,""coverage_audit"":""2026-09-05-agentic"",""source_capture"":""tau-claude-opus-4-7_sierra_2026-05-05.json"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""taubench""},""source_submission"":""claude-opus-4-7_sierra_2026-05-05"",""audit_candidate_id"":""agentic-b51a675b72a32b0a1794"",""source_methodology"":{""notes"":""Banking_knowledge evaluation with AllTools retrieval, GPT-5.2 low-reasoning user simulation, four trials, and seed 300."",""verification"":{""modified_prompts"":false,""omitted_questions"":false},""user_simulator"":""gpt-5.2"",""evaluation_date"":""2026-07-23"",""tau2_bench_version"":""1.0.1""},""source_evaluation_date"":""2026-07-23"",""source_submission_date"":""2026-05-05"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://sierra-tau-bench-public.s3.us-west-2.amazonaws.com/submissions/claude-opus-4-7_sierra_2026-05-05/submission.json""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-05T17:44:52.717Z
9d8e7d76-aacd-475a-994b-15d6431eb8f0,gpt-5.6-terra,vals-finance-agent-v2-partial,vals,54.436,percent,independent,2.071,450,,2-private-test-450,vals-finance-v2-gpt-5.4-gemini-3.1-pro-sonnet-4.6-jury,,vals:fabv2:2026-09-04:openai/gpt-5.6-terra:overall,independent,vals,,false,true,,,,se,2.071,run,3,,3.363981,1449.852,"{""top_p"":null,""metric"":""dealbreaker-gated-weighted-partial-credit"",""subset"":""private-test-450"",""harness"":null,""provider"":""OpenAI"",""reasoning"":null,""verbosity"":null,""temperature"":null,""compute_effort"":null,""reasoning_effort"":""max"",""max_output_tokens"":128000,""time_limit_seconds"":7200}",d6c1b4906d6ed501d6c123880f7b09faf6da4a985a4ac33c240a32e9fd87e7ad,cb1f817a56bfa483490ea6ec11bd6a4eb8e77d714029b341a65edd5c3426b6be,Finance Agent v2 default harness,common,max,finance-agent-v2-six-tools,2026-09-04,https://www.vals.ai/benchmarks/fabv2,"{""tools"":[""edgar_search"",""web_search"",""parse_html_page"",""retrieve_information"",""calculator"",""price_history""],""source_path"":""benchmarkView.tasks.overall[\""openai/gpt-5.6-terra\""]"",""source_model"":""openai/gpt-5.6-terra"",""grader_models"":[""GPT-5.4"",""Gemini-3.1-Pro"",""Claude Sonnet 4.6""],""source_runner"":""Vals AI"",""dataset_splits"":{""public"":27,""private_test"":450,""private_validation"":450},""source_capture"":""work/gemini-38-coverage/vals/captures/fabv2.html"",""source_updated"":""2026-09-04"",""reported_stderr"":2.071,""uncertainty_scope"":""Repeated-run variation conditional on the fixed 450-task test cohort; not uncertainty from sampling a new population of finance tasks."",""secondary_all_pass"":{""se"":2.158,""score"":42.756,""score_unit"":""percent""},""reported_stderr_unit"":""percentage-points"",""source_configuration"":{""top_p"":null,""harness"":null,""provider"":""OpenAI"",""reasoning"":null,""verbosity"":null,""temperature"":null,""compute_effort"":null,""reasoning_effort"":""max"",""max_output_tokens"":128000},""uncertainty_definition"":""Source methodology explicitly says every model is run three times and the published score is mean-of-runs with standard error of the mean. stderr is already SEM, not SD or a CI half-width."",""missing_condition_fields"":[""exact evaluated harness commit"",""exact judge model revisions""],""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://www.vals.ai/benchmarks/fabv2""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-06T08:53:19.839Z
25a459a9-a76b-4bd3-93cc-28b4b0084cfb,claude-sonnet-4.5,arc-agi-2-semi-private,arcprize,0.0375,fraction,independent,,120,,semi-private-120,ARC-AGI-2 pass@2 semi-private evaluation,,arcprize:f439126b5f7f04f94e0ef85be6a71ce5aba3ba8e3797d351b71ed506f31ad538,independent,arcprize,arcprize-arc2-standard-2025,true,true,,,,,,,,,,,"{""model_type"":""Base LLM"",""data_subset"":""v2_Semi_Private"",""model_group"":""claude-sonnet-4-5-20250929"",""arc_model_id"":""claude-sonnet-4-5-20250929"",""provider_adapter"":false,""evaluation_profile"":null}",56d1d0f1fcd387b0e3f8acaca486b3804feda57783ca66fea5bc6ced09564e75,ff5420af06d9aec49661a0ae51bc550b0832864b0014971f3f1704c4c7ec6c72,ARC Prize standard harness,common,,arc-grid-pass-at-2,2026-09-04,https://arcprize.org/leaderboard,"{""cost_usd"":null,""provider"":""Anthropic"",""results_url"":null,""arc_model_id"":""claude-sonnet-4-5-20250929"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""arcprize""},""cost_per_task_usd"":0.1295,""model_release_date"":""2025-09-29"",""reported_display_name"":""Claude Sonnet 4.5"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""arcprize-arc2-standard-2025"",""evidence_urls"":[""https://arcprize.org/leaderboard"",""https://arcprize.org/arc-agi/2"",""https://github.com/arcprize/arc-agi-benchmarking""],""applied_fields"":[],""cohort_rule_id"":""arc-v2-standard-harness"",""protocol_status"":""applied"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-04T21:50:59.953Z
15ed6b8f-7658-4b3b-8812-a9f20a486fd9,grok-4.6,deepswe-1.1,datacurve,0.41648108,fraction,independent,0.011829856,113,,1.1,,mini_swe_agent_grok_4_6_low,deepswe:v1.1:mini_swe_agent_grok_4_6_low,independent,datacurve,,false,true,,,,ci95,"[0.3932945513980172,0.43966758668661526]",run,4,,1.0423604,325.05957,"{""dataset_version"":""1.1"",""reasoning_effort"":""low"",""source_configuration"":""mini_swe_agent_grok_4_6_low""}",419511e3b052fb7634a7c680562606a5f17f3c90f2da84cb36d6f38d95312c88,1ea716d1d09925c41d69ea090042888e288b6fd11a819805d6aa8d031bdd81cd,mini-swe-agent,common,low,,2026-09-03,https://deepswe.datacurve.ai/artifacts/v1.1/leaderboard-live.json,"{""ci_method"":""95% run-to-run: SE across repeated whole-benchmark passes (1.96 * std(runs)/sqrt(R))"",""pass_at_4"":0.6902654867256637,""dataset_tasks"":113,""review_reason"":""Registered DeepSWE is v1; v1.1 requires a separate benchmark condition."",""coverage_audit"":""2026-09-05-agentic"",""source_capture"":""deepswe-live-v1.1.json"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""datacurve""},""audit_admission"":""Registered as its exact separate condition on 2026-09-05."",""unit_definition"":""pass@1 is attempt pass rate over scored rollout attempts. pass@4 is tasks with at least one passing rollout divided by tasks attempted. Context-window failures and agent timeouts are scored failures; provider/verifier/network errors are excluded. Efficiency aggregates are over every scored attempt."",""reported_n_passed"":187,""audit_candidate_id"":""agentic-9534494dbeca1a5e8361"",""model_resolution_note"":null,""reported_scored_attempts"":449,""reported_tasks_attempted"":113,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://deepswe.datacurve.ai/artifacts/v1.1/leaderboard-live.json""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-05T17:44:52.717Z
ff635092-97dc-4e81-a2ba-e5e1dac7a460,gemini-3.5-flash-lite,vals-finance-agent-v2-partial,vals,47.442,percent,independent,0.513,450,,2-private-test-450,vals-finance-v2-gpt-5.4-gemini-3.1-pro-sonnet-4.6-jury,,vals:fabv2:2026-09-04:google/gemini-3.5-flash-lite:overall,independent,vals,,false,true,,,,se,0.513,run,3,,0.389575,142.913,"{""top_p"":null,""metric"":""dealbreaker-gated-weighted-partial-credit"",""subset"":""private-test-450"",""harness"":null,""provider"":""Google"",""reasoning"":null,""verbosity"":null,""temperature"":1,""compute_effort"":null,""reasoning_effort"":""high"",""max_output_tokens"":65536,""time_limit_seconds"":7200}",0cae8c97f1c83cc5274ec132e86b28a957269c23314e109b917502f195b0ba5a,e584c802bc0019099d864b585ff5362bf641f7eb034c971fd756fcb0870c44df,Finance Agent v2 default harness,common,high,finance-agent-v2-six-tools,2026-09-04,https://www.vals.ai/benchmarks/fabv2,"{""tools"":[""edgar_search"",""web_search"",""parse_html_page"",""retrieve_information"",""calculator"",""price_history""],""source_path"":""benchmarkView.tasks.overall[\""google/gemini-3.5-flash-lite\""]"",""source_model"":""google/gemini-3.5-flash-lite"",""grader_models"":[""GPT-5.4"",""Gemini-3.1-Pro"",""Claude Sonnet 4.6""],""source_runner"":""Vals AI"",""dataset_splits"":{""public"":27,""private_test"":450,""private_validation"":450},""source_capture"":""work/gemini-38-coverage/vals/captures/fabv2.html"",""source_updated"":""2026-09-04"",""reported_stderr"":0.513,""uncertainty_scope"":""Repeated-run variation conditional on the fixed 450-task test cohort; not uncertainty from sampling a new population of finance tasks."",""secondary_all_pass"":{""se"":0.379,""score"":35.265,""score_unit"":""percent""},""reported_stderr_unit"":""percentage-points"",""source_configuration"":{""top_p"":null,""harness"":null,""provider"":""Google"",""reasoning"":null,""verbosity"":null,""temperature"":1,""compute_effort"":null,""reasoning_effort"":""high"",""max_output_tokens"":65536},""uncertainty_definition"":""Source methodology explicitly says every model is run three times and the published score is mean-of-runs with standard error of the mean. stderr is already SEM, not SD or a CI half-width."",""missing_condition_fields"":[""exact evaluated harness commit"",""exact judge model revisions""],""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://www.vals.ai/benchmarks/fabv2""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-06T08:53:19.839Z
f48b4abf-ac5a-4200-82db-845990452dbe,gemini-3-flash,simpleqa-verified-epoch-anti-abstention-v1-2-0,epoch,0.668,fraction,independent,0.0148995975,,,epoch-anti-abstention-1.2.0,,7cc6cDCXjsPjtKt36bbeMR,epoch:7cc6cDCXjsPjtKt36bbeMR,independent,epoch,epoch-simpleqa-anti-abstention-v1-2-0,false,true,,,,se,0.014899597242811567,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.2.0"",""prompt_protocol"":""native task revision; current source label anti-abstention"",""reasoning_effort"":""high"",""epoch_model_version"":""gemini-3-flash-preview_high""}",3b9acfa520dc4a06fa1b328777a1b2d146be0267f130c65f90fbb572e575730a,42bf328787564e428ed164d827af533a973cd9deecb61d063fdbdca71efcd4bc,Epoch SimpleQA Verified native accuracy scorer,common,high,none,2026-08-27,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact configuration and native task revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F7cc6cDCXjsPjtKt36bbeMR.eval"",""started_at"":""2026-08-27T19:30:06.000Z"",""epoch_run_id"":""7cc6cDCXjsPjtKt36bbeMR"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""fraction correct; incorrect and abstained responses score zero, not Google F1"",""source_model_name"":""Gemini 3 Flash Preview"",""original_task_name"":""SimpleQA Verified (anti-abstention)"",""nominal_dataset_size"":1000,""reported_standard_error"":0.014899597242811567,""native_model_release_date"":""2025-12-17"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""epoch-simpleqa-anti-abstention-v1-2-0"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv"",""https://epoch.ai/benchmarks/simple-qa-verified""],""applied_fields"":[],""protocol_status"":""applied""},""exact_historical_prompt_verified"":false,""evaluated_question_count_provided"":false,""exact_production_judge_revision_verified"":false}",,2026-09-05T17:44:52.717Z
